318110783022170114,3.481493158834042
428375497932537857,1000000000000000000000000000000000
319900140854837248,134
115707766714138627,1000000000000000079562324861280497143156226140166910515938643997348793075220176113414176768
185532324186816512,130529440738080506760901006886939905546516561372020523810309308786787769325401820815987981150220374431000417028573259175285579452627697178175828632716402500928723967179981212305365688148768713683606209645941745471151017147166426385137118874661959319011917809382504183186465765117349091868672
473371144695578624,10
346503259189411840,99999999999999981277195531206711524196352
313176613225496576,12622545584065135039790100889399764668862531923153757748816313489192176068516787454201655878658207449752094286857100291674423527566850835439968449381140430701963633968702068016964828900923751211910957209878550795876364546608074089993006343227182214816621593156616652839148631506021982683253578307414220876941292125605405409198000909499192431388507952556370365708625386850132222012324374752293045321859072
